Id,SalePrice
1887,214713.65625
1888,281297.21875
1889,162926.015625
1890,123669.390625
1891,136170.265625
1892,98706.203125
1893,131615.4375
1894,127824.453125
1895,137592.890625
1896,129189.820312
1897,120185.648438
1898,117273.617188
1899,155702.890625
1900,148345.453125
1901,170257.71875
1902,143135.6875
1903,213036.4375
1904,143282.234375
1905,184319.546875
1906,145278.46875
1907,194475.25
1908,117727.117188
1909,136756.03125
1910,123669.390625
1911,213453.140625
1912,312229.46875
1913,138085.703125
1914,61836.3476562
1915,306127.90625
1916,56873.953125
1917,247897.21875
1918,142813.484375
1919,166810.390625
1920,151467.359375
1921,383513.5625
1922,316493.15625
1923,220253.0625
1924,219066.328125
1925,190901.703125
1926,378334.03125
1927,134794.859375
1928,156826.25
1929,127310.320312
1930,133899.53125
1931,144073.125
1932,140171.0625
1933,179467.0625
1934,179041.0625
1935,171478.5625
1936,187469.796875
1937,179600.453125
1938,168902.640625
1939,231348.21875
1940,183082.171875
1941,170947.40625
1942,182770.59375
1943,200738.921875
1944,343232.8125
1945,377288.40625
1946,142313.15625
1947,301880.03125
1948,169287.25
1949,254353.828125
1950,182255.734375
1951,236337.671875
1952,212096.03125
1953,167778.84375
1954,182831.609375
1955,136354.40625
1956,294257.6875
1957,156388.796875
1958,309657.0
1959,142278.015625
1960,116915.601562
1961,124580.648438
1962,98111.9375
1963,103056.976562
1964,109162.828125
1965,147429.703125
1966,143218.984375
1967,286639.40625
1968,387884.84375
1969,378675.53125
1970,419114.9375
1971,455763.1875
1972,386998.8125
1973,268243.65625
1974,336995.25
1975,459854.53125
1976,275306.0625
1977,346293.53125
1978,371743.84375
1979,320398.90625
1980,196151.4375
1981,326662.46875
1982,225848.96875
1983,214347.03125
1984,166967.640625
1985,222896.53125
1986,217238.015625
1987,176496.5625
1988,172125.75
1989,189105.828125
1990,214863.203125
1991,228449.125
1992,214278.5625
1993,168902.640625
1994,229403.1875
1995,182739.046875
1996,246239.375
1997,309363.90625
1998,320906.25
1999,279405.625
2000,313353.78125
2001,274971.78125
2002,244007.59375
2003,268746.3125
2004,282434.53125
2005,227210.0
2006,225991.171875
2007,252559.09375
2008,212528.3125
2009,193241.375
2010,186988.421875
2011,138125.09375
2012,174077.671875
2013,174490.71875
2014,183632.984375
2015,198999.03125
2016,189105.828125
2017,191596.4375
2018,119808.679688
2019,134379.515625
2020,109191.976562
2021,107237.992188
2022,178448.34375
2023,145926.09375
2024,258573.28125
2025,343439.4375
2026,173730.21875
2027,157909.359375
2028,153130.109375
2029,170831.203125
2030,269603.1875
2031,232325.46875
2032,259635.578125
2033,251986.96875
2034,165333.515625
2035,214087.984375
2036,189415.0
2037,193963.46875
2038,308001.1875
2039,223381.9375
2040,281341.46875
2041,299388.84375
2042,209372.6875
2043,172125.75
2044,163944.75
2045,215165.453125
2046,141884.921875
2047,149063.328125
2048,140479.40625
2049,139570.265625
2050,174008.96875
2051,104332.46875
2052,122751.34375
2053,145599.84375
2054,81691.7421875
2055,151246.796875
2056,143265.015625
2057,118904.773438
2058,215522.578125
2059,137999.875
2060,169242.046875
2061,170719.96875
2062,129143.75
2063,118490.578125
2064,142010.421875
2065,122467.554688
2066,161876.40625
2067,119023.671875
2068,139926.25
2069,88676.6484375
2070,115843.234375
2071,94555.0703125
2072,135037.015625
2073,136761.375
2074,182797.09375
2075,145518.90625
2076,122337.390625
2077,149076.265625
2078,125711.835938
2079,132371.734375
2080,117711.289062
2081,128302.960938
2082,122435.671875
2083,144361.6875
2084,114331.679688
2085,119498.640625
2086,120710.945312
2087,123396.890625
2088,96721.0
2089,85206.4609375
2090,126077.789062
2091,117148.203125
2092,123639.320312
2093,111455.367188
2094,118360.585938
2095,149597.8125
2096,84367.5390625
2097,97174.59375
2098,144330.015625
2099,56712.6523438
2100,78587.546875
2101,123123.234375
2102,128549.757812
2103,103996.796875
2104,138389.453125
2105,125703.320312
2106,57076.2460938
2107,196618.546875
2108,118506.0625
2109,115091.34375
2110,124015.5625
2111,138865.390625
2112,135235.875
2113,122717.164062
2114,119857.140625
2115,154550.0
2116,118386.882812
2117,145518.90625
2118,128986.8125
2119,107445.695312
2120,118453.289062
2121,104677.007812
2122,110448.5625
2123,90269.1015625
2124,162029.3125
2125,125467.257812
2126,153563.578125
2127,152517.09375
2128,123078.039062
2129,96822.609375
2130,138148.40625
2131,146513.03125
2132,117433.101562
2133,124298.671875
2134,122576.101562
2135,95644.4921875
2136,81738.578125
2137,110786.773438
2138,135924.78125
2139,151843.40625
2140,138879.296875
2141,150504.921875
2142,129357.617188
2143,145700.265625
2144,118924.164062
2145,138625.109375
2146,162210.984375
2147,147560.9375
2148,133389.078125
2149,145763.640625
2150,229053.84375
2151,115332.851562
2152,159259.3125
2153,156535.625
2154,108021.367188
2155,143431.671875
2156,243806.390625
2157,225871.59375
2158,239131.765625
2159,205555.78125
2160,174704.171875
2161,235423.6875
2162,393048.1875
2163,340891.90625
2164,256341.671875
2165,199095.46875
2166,150327.328125
2167,218761.9375
2168,200468.21875
2169,192550.59375
2170,215522.578125
2171,150327.328125
2172,133630.484375
2173,164825.796875
2174,224354.84375
2175,308081.40625
2176,320398.90625
2177,235939.96875
2178,215610.578125
2179,142674.5
2180,214621.734375
2181,185220.15625
2182,225120.84375
2183,189105.828125
2184,124172.960938
2185,128141.429688
2186,144490.046875
2187,153339.8125
2188,154317.734375
2189,238563.453125
2190,79000.390625
2191,85135.546875
2192,95294.8671875
2193,106807.78125
2194,101719.148438
2195,107237.992188
2196,98363.7734375
2197,119150.53125
2198,157717.46875
2199,177907.140625
2200,145103.171875
2201,141171.1875
2202,206144.734375
2203,142210.859375
2204,179041.0625
2205,117799.109375
2206,139636.171875
2207,217353.859375
2208,257341.28125
2209,223071.125
2210,126525.382812
2211,122626.148438
2212,125357.703125
2213,107035.6875
2214,135521.96875
2215,101045.921875
2216,145279.296875
2217,58503.3984375
2218,78283.46875
2219,68624.5546875
2220,62767.2695312
2221,307940.125
2222,268341.90625
2223,275573.75
2224,215247.953125
2225,124995.265625
2226,178311.234375
2227,201627.0625
2228,275306.0625
2229,253668.515625
2230,159429.0625
2231,212292.125
2232,179041.0625
2233,178207.875
2234,241413.09375
2235,216052.90625
2236,257059.453125
2237,322262.09375
2238,209210.203125
2239,108419.960938
2240,161257.609375
2241,150303.671875
2242,128344.9375
2243,131940.4375
2244,99732.8671875
2245,96018.5625
2246,143319.6875
2247,111465.890625
2248,123171.976562
2249,123669.390625
2250,134373.734375
2251,109040.257812
2252,176327.3125
2253,159519.703125
2254,176496.5625
2255,185484.953125
2256,173636.46875
2257,202103.140625
2258,167627.859375
2259,171942.8125
2260,153302.53125
2261,187766.46875
2262,211240.328125
2263,346388.65625
2264,451246.21875
2265,162799.59375
2266,303975.96875
2267,346279.34375
2268,410057.875
2269,156874.859375
2270,188722.609375
2271,219840.6875
2272,192311.65625
2273,166603.40625
2274,179041.0625
2275,164880.671875
2276,183368.21875
2277,180750.328125
2278,147839.703125
2279,128806.851562
2280,118588.140625
2281,170035.90625
2282,183555.25
2283,109951.25
2284,118506.0625
2285,141198.25
2286,125676.59375
2287,346688.40625
2288,277368.25
2289,373233.0
2290,441959.90625
2291,337951.125
2292,458694.71875
2293,478091.9375
2294,386339.46875
2295,478118.375
2296,281241.96875
2297,333151.40625
2298,333452.09375
2299,373884.9375
2300,323917.34375
2301,296494.34375
2302,256186.96875
2303,244632.5
2304,256186.96875
2305,183125.65625
2306,182045.1875
2307,193623.234375
2308,219720.390625
2309,277548.4375
2310,216883.0
2311,192230.0625
2312,171960.6875
2313,171478.5625
2314,168902.640625
2315,176437.65625
2316,184489.953125
2317,180532.21875
2318,172125.75
2319,176496.5625
2320,182858.125
2321,241626.84375
2322,174218.1875
2323,185766.78125
2324,170951.328125
2325,213167.328125
2326,174218.1875
2327,212218.84375
2328,225284.296875
2329,181194.578125
2330,177984.703125
2331,344300.59375
2332,401016.40625
2333,320986.4375
2334,261458.90625
2335,281549.21875
2336,318467.21875
2337,203505.359375
2338,273608.9375
2339,222426.609375
2340,396381.84375
2341,213167.328125
2342,238447.0
2343,227990.53125
2344,214896.1875
2345,237833.578125
2346,214516.96875
2347,195202.890625
2348,241212.875
2349,176988.90625
2350,299541.9375
2351,246369.03125
2352,253343.109375
2353,237584.4375
2354,136576.296875
2355,146391.375
2356,152331.765625
2357,189319.65625
2358,194406.8125
2359,132809.75
2360,118867.929688
2361,140944.78125
2362,255969.859375
2363,142776.046875
2364,155666.96875
2365,218609.28125
2366,187646.53125
2367,218922.015625
2368,212138.5
2369,215522.578125
2370,170947.40625
2371,169010.921875
2372,186967.375
2373,294351.4375
2374,320428.5625
2375,247952.296875
2376,277900.4375
2377,347578.28125
2378,148005.875
2379,190541.75
2380,147604.5625
2381,168109.25
2382,211013.40625
2383,201939.578125
2384,242564.921875
2385,161072.859375
2386,136666.0625
2387,137968.03125
2388,100132.664062
2389,123951.710938
2390,148886.015625
2391,142934.765625
2392,117192.5625
2393,170901.765625
2394,147924.875
2395,207360.90625
2396,148173.375
2397,210826.9375
2398,133346.09375
2399,56873.953125
2400,56712.6523438
2401,123868.992188
2402,138145.375
2403,141779.953125
2404,154970.484375
2405,162690.78125
2406,143097.46875
2407,125676.59375
2408,144406.578125
2409,122024.296875
2410,168788.796875
2411,119544.804688
2412,153660.109375
2413,130362.492188
2414,145628.453125
2415,135202.71875
2416,129714.507812
2417,136660.59375
2418,132868.15625
2419,126308.375
2420,124738.765625
2421,143850.4375
2422,112625.375
2423,116372.296875
2424,153279.28125
2425,177174.84375
2426,132193.84375
2427,127595.601562
2428,179420.515625
2429,118453.289062
2430,134631.1875
2431,114112.734375
2432,145367.4375
2433,146410.78125
2434,137378.90625
2435,149863.125
2436,110312.976562
2437,108332.726562
2438,126315.484375
2439,104417.078125
2440,125357.703125
2441,93082.1015625
2442,94555.0703125
2443,127876.632812
2444,129877.53125
2445,84886.1640625
2446,132373.75
2447,184318.484375
2448,135040.75
2449,112524.34375
2450,148851.375
2451,124064.65625
2452,191222.40625
2453,92927.765625
2454,121070.304688
2455,125519.4375
2456,133175.28125
2457,132309.25
2458,128713.773438
2459,112350.3125
2460,137100.25
2461,127735.125
2462,135356.640625
2463,125471.6875
2464,161951.765625
2465,137742.421875
2466,120148.28125
2467,135365.671875
2468,84904.21875
2469,82813.3828125
2470,182946.03125
2471,208487.609375
2472,161957.625
2473,117192.5625
2474,78587.546875
2475,208837.640625
2476,117711.289062
2477,130992.59375
2478,153130.109375
2479,100515.28125
2480,150396.875
2481,122830.382812
2482,131856.03125
2483,117433.101562
2484,122435.671875
2485,128821.101562
2486,150954.703125
2487,174163.859375
2488,157820.53125
2489,155747.59375
2490,150130.1875
2491,93234.8203125
2492,185724.453125
2493,150978.46875
2494,150674.8125
2495,90351.3515625
2496,236350.078125
2497,147178.9375
2498,115701.023438
2499,94780.234375
2500,129001.453125
2501,137281.59375
2502,142964.609375
2503,94454.578125
2504,175746.59375
2505,219435.375
2506,251307.328125
2507,272672.75
2508,251307.328125
2509,218055.40625
2510,224349.703125
2511,174412.84375
2512,211993.703125
2513,219720.390625
2514,262552.84375
2515,149778.25
2516,172164.65625
2517,140870.875
2518,151641.671875
2519,228386.171875
2520,215696.546875
2521,186023.3125
2522,219435.375
2523,122942.304688
2524,140038.78125
2525,148851.375
2526,139462.765625
2527,118582.59375
2528,129772.789062
2529,137248.859375
2530,127136.453125
2531,266700.15625
2532,224930.28125
2533,189870.953125
2534,235461.40625
2535,301513.46875
2536,230130.015625
2537,249362.09375
2538,181010.96875
2539,185037.609375
2540,176268.46875
2541,179100.828125
2542,166989.296875
2543,123531.476562
2544,120027.578125
2545,136665.9375
2546,128269.6875
2547,135271.734375
2548,150334.5
2549,158937.046875
2550,217474.75
2551,145593.453125
2552,128824.046875
2553,78369.1484375
2554,96669.078125
2555,122839.757812
2556,98434.0625
2557,105468.125
2558,139402.265625
2559,134479.890625
2560,145316.984375
2561,140476.59375
2562,133155.09375
2563,148457.828125
2564,189620.6875
2565,142347.5
2566,152270.03125
2567,133879.09375
2568,186858.46875
2569,207359.71875
2570,121577.554688
2571,178038.0
2572,154982.15625
2573,216006.765625
2574,280525.40625
2575,132969.5625
2576,119498.640625
2577,147959.171875
2578,86945.046875
2579,57730.1679688
2580,103210.3125
2581,111546.492188
2582,107503.8125
2583,277368.25
2584,165333.515625
2585,182526.90625
2586,216504.828125
2587,194821.8125
2588,143590.015625
2589,148324.375
2590,207207.703125
2591,211974.90625
2592,215522.578125
2593,242716.015625
2594,177675.015625
2595,205270.75
2596,295747.09375
2597,185220.15625
2598,278914.6875
2599,327298.3125
2600,140250.359375
2601,144833.578125
2602,84367.5390625
2603,94228.390625
2604,89713.6484375
2605,81738.578125
2606,148067.15625
2607,188350.421875
2608,201204.09375
2609,166810.390625
2610,115998.78125
2611,124172.960938
2612,156171.484375
2613,132270.90625
2614,127898.34375
2615,156836.125
2616,145713.1875
2617,174665.703125
2618,180532.21875
2619,189748.40625
2620,181315.046875
2621,173569.59375
2622,175942.140625
2623,237606.40625
2624,304099.78125
2625,286950.125
2626,171960.6875
2627,168917.9375
2628,468549.3125
2629,473541.0625
2630,348644.625
2631,478118.375
2632,406107.75
2633,318030.46875
2634,429784.96875
2635,156775.5625
2636,174412.84375
2637,172278.15625
2638,258530.140625
2639,180532.21875
2640,155323.078125
2641,104561.96875
2642,185245.765625
2643,107829.203125
2644,124742.453125
2645,110086.390625
2646,95096.6796875
2647,103375.90625
2648,141080.34375
2649,146405.484375
2650,135498.328125
2651,143279.09375
2652,418326.65625
2653,258530.140625
2654,258535.3125
2655,399783.40625
2656,327060.21875
2657,340272.15625
2658,295440.9375
2659,304920.1875
2660,346388.65625
2661,343986.5
2662,346606.09375
2663,297378.4375
2664,275306.0625
2665,322729.90625
2666,280528.59375
2667,167957.34375
2668,176974.390625
2669,176437.65625
2670,273608.9375
2671,180532.21875
2672,189715.296875
2673,206187.0
2674,201773.4375
2675,171960.6875
2676,188473.859375
2677,193856.578125
2678,234551.484375
2679,275975.34375
2680,284839.0
2681,399015.90625
2682,320986.4375
2683,529875.3125
2684,317981.65625
2685,323917.34375
2686,253724.15625
2687,319018.34375
2688,215885.671875
2689,211240.328125
2690,425488.96875
2691,186988.421875
2692,136382.234375
2693,191077.65625
2694,133238.921875
2695,189422.234375
2696,182341.78125
2697,185143.6875
2698,186988.421875
2699,171131.734375
2700,160111.515625
2701,157953.5
2702,117539.765625
2703,129854.125
2704,140960.640625
2705,120716.46875
2706,118588.140625
2707,125467.257812
2708,134418.46875
2709,106731.3125
2710,129344.289062
2711,259351.234375
2712,384689.0625
2713,171314.125
2714,152371.71875
2715,170947.40625
2716,147972.71875
2717,187296.109375
2718,222367.640625
2719,157616.734375
2720,176268.46875
2721,136536.046875
2722,162497.734375
2723,144727.390625
2724,130449.914062
2725,133160.921875
2726,144898.640625
2727,174665.703125
2728,177736.53125
2729,150531.046875
2730,144056.921875
2731,132221.078125
2732,126771.296875
2733,160600.578125
2734,138474.34375
2735,137488.34375
2736,143972.03125
2737,122057.703125
2738,136957.421875
2739,163754.734375
2740,138496.796875
2741,146352.15625
2742,155357.4375
2743,150023.28125
2744,158062.296875
2745,141684.265625
2746,138204.9375
2747,152177.703125
2748,129483.382812
2749,129860.320312
2750,129910.859375
2751,135814.25
2752,196911.46875
2753,147365.734375
2754,211375.546875
2755,137433.15625
2756,94694.046875
2757,68624.5546875
2758,85262.3828125
2759,157855.0
2760,122309.742188
2761,145019.75
2762,145095.5625
2763,179600.453125
2764,156733.40625
2765,285728.375
2766,129344.289062
2767,92256.3125
2768,129177.257812
2769,131281.609375
2770,144933.75
2771,109951.351562
2772,116915.601562
2773,161821.921875
2774,142763.78125
2775,118733.898438
2776,138841.171875
2777,146611.84375
2778,102277.109375
2779,122688.609375
2780,97935.4453125
2781,97953.1875
2782,95901.328125
2783,97810.0859375
2784,126315.484375
2785,135062.515625
2786,57730.1679688
2787,126848.210938
2788,74280.0
2789,167113.25
2790,93728.4609375
2791,116915.601562
2792,56712.6523438
2793,159266.609375
2794,97953.1875
2795,118035.039062
2796,99620.03125
2797,187550.640625
2798,109298.664062
2799,119303.921875
2800,62301.734375
2801,118360.585938
2802,131850.875
2803,156463.234375
2804,133023.46875
2805,99268.5625
2806,84602.6484375
2807,155790.375
2808,151168.640625
2809,134684.859375
2810,131229.65625
2811,160539.796875
2812,152794.875
2813,155100.296875
2814,155432.578125
2815,103227.140625
2816,231696.859375
2817,151042.84375
2818,133340.875
2819,165735.921875
2820,140572.28125
2821,111111.507812
2822,196929.875
2823,279266.8125
2824,173257.671875
2825,149872.6875
2826,132515.09375
2827,138150.78125
2828,210788.34375
2829,199604.03125
2830,225848.96875
2831,175711.40625
2832,232071.03125
2833,290577.46875
2834,215345.484375
2835,219435.375
2836,189105.828125
2837,159923.515625
2838,149807.390625
2839,171478.5625
2840,207960.171875
2841,207459.8125
2842,229331.21875
2843,147985.5625
2844,160389.8125
2845,128165.140625
2846,212113.015625
2847,198088.46875
2848,215868.375
2849,196229.65625
2850,275770.9375
2851,221323.34375
2852,235107.546875
2853,233572.671875
2854,139336.734375
2855,197948.15625
2856,199531.328125
2857,185809.484375
2858,193623.234375
2859,114788.585938
2860,125171.101562
2861,128427.585938
2862,185443.921875
2863,128768.53125
2864,243613.25
2865,145135.28125
2866,138493.234375
2867,96106.0546875
2868,97774.3671875
2869,106933.554688
2870,127100.9375
2871,84334.9609375
2872,56712.6523438
2873,99232.1171875
2874,136960.03125
2875,121577.554688
2876,163199.71875
2877,143115.625
2878,167771.15625
2879,138674.828125
2880,102843.625
2881,146743.765625
2882,172457.984375
2883,191462.0
2884,189542.765625
2885,183221.5625
2886,218536.3125
2887,95385.7890625
2888,137007.453125
2889,56873.953125
2890,85047.09375
2891,135401.3125
2892,56712.6523438
2893,81031.5
2894,56712.6523438
2895,316689.71875
2896,279508.5
2897,197960.609375
2898,149866.265625
2899,215885.671875
2900,160149.078125
2901,206280.421875
2902,180665.875
2903,327675.28125
2904,343129.71875
2905,85935.8671875
2906,207960.171875
2907,117150.320312
2908,132515.09375
2909,146391.234375
2910,73134.8671875
2911,83835.9296875
2912,151375.515625
2913,81818.0546875
2914,79566.4921875
2915,84367.5390625
2916,84367.5390625
2917,160094.421875
2918,121144.914062
2919,224554.5625
