SalePrice,id
12.5838171034,1668
12.5091046138,1669
12.652127595,1670
12.4870105142,1671
12.8741955868,1672
12.5319528343,1673
12.3691302331,1674
12.2057660092,1675
12.1965766597,1676
12.3062422615,1677
12.931112004,1678
12.7381895786,1679
12.5919832545,1680
12.2984994482,1681
12.5797966923,1682
12.1166570083,1683
12.1257160531,1684
12.058813887,1685
12.0617754505,1686
12.0490844447,1687
12.1569614786,1688
12.173027135,1689
12.1823398172,1690
12.104485395,1691
12.4253483641,1692
12.138229211,1693
12.121129754,1694
12.0255622818,1695
12.4977102189,1696
12.0713735902,1697
12.7305800747,1698
12.5310619408,1699
12.3814418214,1700
12.4706607457,1701
12.4542542036,1702
12.4130930348,1703
12.5236182198,1704
12.3416482522,1705
12.9132803417,1706
12.2133298795,1707
12.2181050039,1708
12.445763851,1709
12.279453137,1710
12.4300975676,1711
12.3757997386,1712
12.444384496,1713
12.2846870856,1714
12.1970059506,1715
12.1189507374,1716
12.0582282754,1717
11.7806205462,1718
12.2627696446,1719
12.3203698079,1720
12.0635129981,1721
11.7600590067,1722
12.01536032,1723
12.2136603957,1724
12.3428537271,1725
12.1844766461,1726
12.0018009986,1727
12.0893760714,1728
12.0687567335,1729
11.9350085188,1730
11.6936069956,1731
11.6877070743,1732
11.6564043901,1733
11.7264607522,1734
11.7737225972,1735
11.627082194,1736
12.663283006,1737
12.3566435994,1738
12.3861136412,1739
12.1509034581,1740
12.0940365164,1741
12.0278583459,1742
12.0552120912,1743
12.4780304179,1744
12.3425087033,1745
12.2990026587,1746
12.3682582925,1747
12.3728029758,1748
11.9074372245,1749
11.864093463,1750
12.4170511586,1751
11.6816379316,1752
11.9479150231,1753
12.3000968859,1754
12.0580848325,1755
11.6822715512,1756
11.6617249454,1757
11.8965787973,1758
12.064437967,1759
11.9872835313,1760
12.0044879679,1761
12.0972003295,1762
12.0644608118,1763
11.6132756315,1764
12.1742144586,1765
12.124690205,1766
12.4284466272,1767
11.8178086082,1768
12.1354270919,1769
11.903458349,1770
11.7699793364,1771
11.8088194496,1772
11.714590445,1773
11.7587072299,1774
11.7980914796,1775
11.8088630012,1776
11.5329141298,1777
11.8444612303,1778
11.7339066331,1779
12.1128980585,1780
11.778357332,1781
11.2771875211,1782
11.8717557046,1783
11.523884941,1784
11.6837474422,1785
11.8263349509,1786
12.0583482648,1787
10.9038926,1788
11.5343712453,1789
11.1727604856,1790
12.0681492088,1791
12.0554152792,1792
11.8380665867,1793
11.9618249949,1794
11.8039011493,1795
11.8274359514,1796
11.7721966618,1797
11.6209153296,1798
11.5513567351,1799
11.7604254742,1800
11.7602770129,1801
12.0122647665,1802
11.941405206,1803
11.8748370183,1804
11.812240124,1805
11.7867839201,1806
11.8370120224,1807
11.7953222967,1808
11.7771215367,1809
11.8598428539,1810
11.537960376,1811
11.5809673487,1812
11.7605501108,1813
11.4054838267,1814
10.9095168566,1815
11.5089769103,1816
11.5813769632,1817
11.8933283077,1818
11.5936334506,1819
11.0180930695,1820
11.678859197,1821
11.9088354721,1822
10.9745112861,1823
11.7796104493,1824
11.774822118,1825
11.5779986672,1826
11.562032108,1827
11.8407821172,1828
11.7006121989,1829
11.8908425545,1830
12.0357496528,1831
11.2606384918,1832
11.9280181102,1833
11.7205866142,1834
11.8117092469,1835
11.7679157562,1836
11.490981051,1837
11.8356680184,1838
11.4439621661,1839
12.0358942991,1840
11.8867640016,1841
11.3673486058,1842
11.8052744803,1843
11.8662271854,1844
11.8381565162,1845
11.9407589579,1846
12.080385478,1847
10.7894179032,1848
11.8076813213,1849
11.7030242944,1850
11.9506892333,1851
11.7134168637,1852
11.7592949848,1853
12.1610994347,1854
12.1140150359,1855
12.3145264462,1856
11.8201441168,1857
11.843835113,1858
11.701564261,1859
11.9250299614,1860
11.6945700069,1861
12.4949486646,1862
12.4388786824,1863
12.4374924613,1864
12.5828983869,1865
12.5706376216,1866
12.3097207841,1867
12.5914095594,1868
12.230493594,1869
12.3428801983,1870
12.3595028027,1871
12.0752985847,1872
12.3090376553,1873
11.923134762,1874
12.2712913515,1875
12.2132546993,1876
12.3183212391,1877
12.2791746443,1878
11.7627866259,1879
11.8255078465,1880
12.4251116146,1881
12.4150284334,1882
12.191691531,1883
12.2601417256,1884
12.424846383,1885
12.5272125992,1886
12.3075185284,1887
12.4971390647,1888
12.0577774134,1889
11.7503054678,1890
11.9312545743,1891
11.4661219265,1892
11.8403035327,1893
11.7190957239,1894
11.9668213635,1895
11.7883261306,1896
11.6738741426,1897
11.6109411987,1898
11.8507568779,1899
11.7766872709,1900
12.022844631,1901
11.8792738981,1902
12.1368898853,1903
11.7609711377,1904
12.0872086991,1905
11.9534363022,1906
12.206743179,1907
11.6424376942,1908
11.7922307946,1909
11.7106955481,1910
12.2466416718,1911
12.6540077038,1912
11.892366534,1913
11.206516184,1914
12.4177314184,1915
11.0986189671,1916
12.3999043525,1917
11.8634969615,1918
12.15568441,1919
12.1510962643,1920
12.7676190235,1921
12.5452285119,1922
12.3491549472,1923
12.3099503862,1924
12.3195697378,1925
12.7599190778,1926
11.8296755681,1927
12.0281893464,1928
11.7048680016,1929
11.8749314424,1930
11.8616805812,1931
11.9358145718,1932
12.0244171308,1933
12.148808906,1934
12.0894655843,1935
12.1834332523,1936
12.1954025131,1937
12.1063167139,1938
12.3787667819,1939
12.0905354083,1940
12.1177188738,1941
12.1825023704,1942
12.1798728334,1943
12.5966967763,1944
12.6932385334,1945
11.8334780554,1946
12.5333299213,1947
12.0872318916,1948
12.4477642305,1949
12.1815475521,1950
12.4852940016,1951
12.3083407549,1952
12.0116288952,1953
12.2950106611,1954
11.8808126276,1955
12.6592387668,1956
12.0323114308,1957
12.5729346429,1958
11.7961452562,1959
11.6414297936,1960
11.6668113667,1961
11.536694818,1962
11.6155479392,1963
11.6243674165,1964
11.8566562642,1965
11.8551484436,1966
12.4834965487,1967
12.7156327367,1968
12.7701927649,1969
12.7956648066,1970
12.8471626879,1971
12.7149623612,1972
12.4453571674,1973
12.5856433791,1974
12.9631502545,1975
12.5099970378,1976
12.7059725242,1977
12.6676513281,1978
12.5612254528,1979
12.2330166844,1980
12.5424875531,1981
12.2782766789,1982
12.2145213425,1983
12.046469302,1984
12.3112094356,1985
12.3161653739,1986
12.0275798129,1987
12.0929192546,1988
12.1891249169,1989
12.2333980527,1990
12.3133709462,1991
12.3343411475,1992
12.0552094812,1993
12.4295627066,1994
12.1656084679,1995
12.3831119883,1996
12.5273271256,1997
12.6164010719,1998
12.4860557027,1999
12.5667196632,2000
12.3816047381,2001
12.4137567599,2002
12.4116991828,2003
12.4564763414,2004
12.3321220921,2005
12.2624657552,2006
12.4142421635,2007
12.1944661734,2008
12.1571075589,2009
12.2146825113,2010
11.9345236506,2011
12.0815551264,2012
12.10842836,2013
12.1470150832,2014
12.2180133399,2015
12.1857729391,2016
12.2376564007,2017
11.6163846775,2018
11.7886836295,2019
11.6463659276,2020
11.514053408,2021
12.2369913269,2022
11.9170035135,2023
12.4764429582,2024
12.6401395402,2025
12.1224012443,2026
11.9283818061,2027
11.96703996,2028
11.9738540508,2029
12.4139069078,2030
12.3075861286,2031
12.2843283197,2032
12.3473132516,2033
11.9569406513,2034
12.3041357856,2035
12.1340677476,2036
12.1371223322,2037
12.491509231,2038
12.2227145492,2039
12.4777316793,2040
12.4817859959,2041
12.2190249929,2042
12.0843847702,2043
12.2057809056,2044
12.2259706489,2045
11.83367967,2046
11.9161627522,2047
11.8224760791,2048
11.8169266837,2049
12.1577917278,2050
11.6052320248,2051
11.7937366431,2052
11.8947187734,2053
11.385602525,2054
11.9983896312,2055
11.9059553098,2056
11.6486716085,2057
12.2930444181,2058
11.7850900672,2059
12.1363740939,2060
12.1358716807,2061
11.7319025016,2062
11.6141976621,2063
11.8189699758,2064
11.6961735559,2065
12.1120299077,2066
11.6637908844,2067
11.8178124954,2068
11.5118720132,2069
11.6161641958,2070
11.4113258046,2071
11.8225624853,2072
11.847441845,2073
12.1126043807,2074
11.9300539683,2075
11.6877317939,2076
11.8011004351,2077
11.7005023296,2078
11.8674667476,2079
11.6730093835,2080
11.7088455006,2081
11.7680249829,2082
11.9023215607,2083
11.5402302419,2084
11.6461820266,2085
11.9319073417,2086
11.8536596627,2087
11.5307809467,2088
11.1656512815,2089
11.7403434172,2090
11.5496583435,2091
11.8662135476,2092
11.7870818249,2093
11.6352766253,2094
11.8617266593,2095
11.4538473383,2096
11.495417664,2097
11.89087252,2098
10.8415850913,2099
11.3070332723,2100
11.6469511152,2101
11.8562912499,2102
11.5703630553,2103
11.8881662171,2104
11.7220295447,2105
10.9040623059,2106
12.1396025989,2107
11.7038327749,2108
11.6775913701,2109
11.8010899304,2110
11.9811561569,2111
11.778109696,2112
11.7318804011,2113
11.6722085506,2114
11.9847868285,2115
11.6027208941,2116
11.9361304392,2117
11.630413144,2118
11.5877080766,2119
11.6469256032,2120
11.3875572396,2121
11.5761363636,2122
11.4687178307,2123
11.9927168868,2124
11.8715621627,2125
11.8325371666,2126
12.0428681712,2127
11.725781099,2128
11.5039500655,2129
11.9255128688,2130
11.9028948833,2131
11.7620556481,2132
11.7706288902,2133
11.694931279,2134
11.5992452271,2135
11.2213625691,2136
11.6972598044,2137
11.8760626835,2138
11.9607045583,2139
11.8397693948,2140
11.9829295598,2141
11.7466372166,2142
11.8832013035,2143
11.6728275789,2144
11.84766613,2145
12.0918741927,2146
11.9914424434,2147
11.8797320613,2148
11.8670209986,2149
12.3958010378,2150
11.5650936683,2151
12.0859953558,2152
12.0181718627,2153
11.6291807714,2154
11.9517912271,2155
12.4854936863,2156
12.3632217552,2157
12.3947463396,2158
12.3054015609,2159
12.0775714921,2160
12.3851049905,2161
12.7977644548,2162
12.6484736636,2163
12.3414263456,2164
12.1897363671,2165
11.960831481,2166
12.2567529462,2167
12.2368645486,2168
12.2227034449,2169
12.2969631034,2170
12.0236073582,2171
11.8665582359,2172
12.1970534816,2173
12.3222807651,2174
12.5363992575,2175
12.5629252329,2176
12.3650486674,2177
12.2985151462,2178
11.8925992542,2179
12.320007779,2180
12.2354459237,2181
12.3702676677,2182
12.2187819599,2183
11.8303529602,2184
11.8862096787,2185
11.9844347344,2186
11.9546088647,2187
12.0018657276,2188
12.519006946,2189
11.3383595717,2190
11.3987215241,2191
11.4265455936,2192
11.6394394959,2193
11.5675234048,2194
11.5546332223,2195
11.6151363887,2196
11.6382563125,2197
11.9622822904,2198
12.0334798286,2199
11.8348213353,2200
11.7823487027,2201
12.0843491703,2202
11.6448093745,2203
11.9977797815,2204
11.6127822692,2205
11.8189459802,2206
12.1521361369,2207
12.5034249886,2208
12.3141440981,2209
11.71736462,2210
11.7462787331,2211
11.7184173485,2212
11.578720421,2213
11.8826495806,2214
11.5958185792,2215
11.9311587649,2216
10.9274432541,2217
11.433732129,2218
11.3952132298,2219
11.2892634535,2220
12.416424947,2221
12.3921807385,2222
12.5953478761,2223
12.2809772717,2224
11.6966323799,2225
12.1517159277,2226
12.2156331015,2227
12.4611771666,2228
12.3765559394,2229
11.9662784665,2230
12.2451114146,2231
12.1731110759,2232
12.1319203018,2233
12.3857040808,2234
12.2739875804,2235
12.4636521088,2236
12.6196790464,2237
12.2493074267,2238
11.7657967032,2239
12.0215699558,2240
11.9354426294,2241
11.7852943862,2242
11.8513912788,2243
11.5719581685,2244
11.5579587105,2245
11.8718777877,2246
11.6847883885,2247
11.7429259495,2248
11.7112312273,2249
11.8413556315,2250
11.4950298608,2251
12.17050611,2252
11.9736373275,2253
12.1462478488,2254
12.2043526528,2255
12.149977659,2256
12.2382326564,2257
12.0350216905,2258
12.0941448332,2259
12.0468876361,2260
12.0819479343,2261
12.270726238,2262
12.6636984292,2263
12.9057440863,2264
12.2156252533,2265
12.4152612745,2266
12.7163940042,2267
12.7819765902,2268
12.0708963003,2269
12.1921630157,2270
12.346072366,2271
12.2469793159,2272
12.1044202767,2273
12.1379962281,2274
12.0290737644,2275
12.1143839148,2276
12.1610245393,2277
12.0837319328,2278
11.6720575224,2279
11.7270256604,2280
12.0218980252,2281
12.1602314921,2282
11.6308822534,2283
11.5880111125,2284
11.8931526348,2285
11.7193337489,2286
12.6370948336,2287
12.4335806164,2288
12.7728675959,2289
12.7873708162,2290
12.5867462541,2291
12.9002868214,2292
12.8918340622,2293
12.727352147,2294
12.9299304573,2295
12.436512425,2296
12.5869508943,2297
12.5600132992,2298
12.6767914687,2299
12.6404662709,2300
12.4579977494,2301
12.4108257326,2302
12.4164005988,2303
12.3621455282,2304
12.1540918755,2305
12.1565345028,2306
12.1807585861,2307
12.3126635809,2308
12.4500984783,2309
12.2181068594,2310
12.2177004845,2311
12.1372035602,2312
12.0925299993,2313
12.1303485287,2314
12.0703929025,2315
12.1733033139,2316
12.1723067894,2317
12.0841005665,2318
12.112901427,2319
12.1309486065,2320
12.3777518307,2321
12.0623274057,2322
12.1863226535,2323
12.1397030272,2324
12.2425434581,2325
12.0922932149,2326
12.2212879577,2327
12.3212459954,2328
12.1796597525,2329
12.1236807568,2330
12.690646858,2331
12.7631359512,2332
12.6208671355,2333
12.4339042159,2334
12.4846315582,2335
12.6229587474,2336
12.2420054402,2337
12.4852024029,2338
12.3672908247,2339
12.7993154909,2340
12.1867747377,2341
12.391650294,2342
12.3154038698,2343
12.3618227852,2344
12.344041059,2345
12.2391365521,2346
12.1815386346,2347
12.3790969196,2348
12.056984936,2349
12.5190023558,2350
12.3716929611,2351
12.4515240656,2352
12.4062738296,2353
11.7904121773,2354
11.8361901796,2355
11.9690664019,2356
12.1911941916,2357
12.2204852109,2358
11.8609502934,2359
11.6733525619,2360
11.8703066792,2361
12.5635970061,2362
11.8907427284,2363
12.0595394831,2364
12.2769506649,2365
12.075647417,2366
12.2563554372,2367
12.1810462589,2368
12.249047185,2369
11.947670987,2370
11.9646942384,2371
12.1211210236,2372
12.5069471294,2373
12.5474067367,2374
12.3980891902,2375
12.5587670794,2376
12.5821216665,2377
11.9173020244,2378
12.3286654156,2379
11.8971821333,2380
12.0879621207,2381
12.382169895,2382
12.270180743,2383
12.4309115143,2384
11.9699297993,2385
11.7854859202,2386
11.8116537936,2387
11.5634362271,2388
11.7151087219,2389
11.9164744311,2390
11.8058819997,2391
11.6087812371,2392
12.017843906,2393
11.8441300782,2394
12.2696271097,2395
11.9229355691,2396
12.3248551631,2397
11.8583581631,2398
11.0032569783,2399
11.0333875769,2400
11.6772787598,2401
11.8504414957,2402
11.8074919398,2403
11.9632106226,2404
11.9934437277,2405
11.8483549638,2406
11.7066660591,2407
11.8800226667,2408
11.69854381,2409
12.2042831189,2410
11.6486460909,2411
11.9930792146,2412
11.776439607,2413
11.9483944315,2414
11.7500679341,2415
11.7868369278,2416
11.7640495564,2417
11.7598514593,2418
11.6282007251,2419
11.6636300019,2420
11.9536083511,2421
11.630720155,2422
11.6584889715,2423
11.9766474946,2424
12.3341797106,2425
11.8495874406,2426
11.7062290986,2427
12.1053630266,2428
11.6642533092,2429
11.8020628106,2430
11.5802793936,2431
11.8041531753,2432
11.8241105094,2433
11.7886262849,2434
11.8795995648,2435
11.4999891521,2436
11.6078814964,2437
11.6580197906,2438
11.6450172035,2439
11.79673243,2440
11.5312841166,2441
11.455536842,2442
11.7906679189,2443
11.8176793719,2444
11.442676379,2445
11.7885984921,2446
12.1603538671,2447
11.8543016057,2448
11.6521692925,2449
12.0280573467,2450
11.7443021555,2451
12.2137251931,2452
11.4945989384,2453
11.8059713404,2454
11.7915894507,2455
11.808235393,2456
11.7601408873,2457
11.7105583144,2458
11.5556296455,2459
11.8192332392,2460
11.7110898682,2461
11.7752454687,2462
11.7152614959,2463
12.0632685431,2464
11.7905431139,2465
11.6418965337,2466
11.8985360131,2467
11.4076952251,2468
11.3810293143,2469
12.2500913556,2470
12.3198051043,2471
12.0866876052,2472
11.7102172903,2473
11.2316703802,2474
12.3879465271,2475
11.7348663812,2476
11.7459117596,2477
12.1037182588,2478
11.5801763532,2479
11.8914697808,2480
11.6891938476,2481
11.8081086965,2482
11.6176043281,2483
11.7383521145,2484
11.7253316533,2485
11.9140292039,2486
12.0846000777,2487
12.0405108399,2488
12.0507986068,2489
11.9038695272,2490
11.5648318527,2491
12.1534676338,2492
12.0454926997,2493
12.0714399633,2494
11.6528606471,2495
12.4823617677,2496
11.9795256568,2497
11.5450062531,2498
11.4897295965,2499
11.7684140082,2500
11.8283711022,2501
11.9111365621,2502
11.5050781333,2503
12.2243383024,2504
12.3433091272,2505
12.4171707024,2506
12.5683105049,2507
12.4225924417,2508
12.3615691261,2509
12.3444808666,2510
12.1368072341,2511
12.276732985,2512
12.2807937796,2513
12.4813010088,2514
11.93273363,2515
12.0860406604,2516
11.8794549076,2517
11.9463444523,2518
12.3040874986,2519
12.2798835043,2520
12.171726973,2521
12.3310261451,2522
11.7757301092,2523
11.8201482088,2524
11.8892095195,2525
11.7865521261,2526
11.6457393358,2527
11.742041595,2528
11.7264609656,2529
11.7562410942,2530
12.3945956656,2531
12.3453981554,2532
12.2130257259,2533
12.321986396,2534
12.5646301488,2535
12.4748441516,2536
12.435245518,2537
12.1285033695,2538
12.2016664657,2539
12.0760955316,2540
12.1386461976,2541
12.0079273583,2542
11.7340868681,2543
11.7253452149,2544
11.8473171169,2545
11.8630436797,2546
11.8966163112,2547
11.8849701462,2548
12.0252567095,2549
13.310342419,2550
11.935563731,2551
11.7506124575,2552
11.2725597288,2553
11.5460901464,2554
11.6467606075,2555
11.4743729053,2556
11.5763590515,2557
11.9122324744,2558
11.7861417723,2559
11.8917100085,2560
11.7310020522,2561
11.7536040229,2562
11.8237113782,2563
12.0379086158,2564
11.7830674895,2565
11.8121611331,2566
11.7714157196,2567
12.1450087882,2568
12.2850001001,2569
11.734182716,2570
12.0608508887,2571
12.0421860452,2572
12.3637011856,2573
12.615266374,2574
11.8319035853,2575
11.8108244606,2576
11.9703877397,2577
11.4022598815,2578
11.070200268,2579
11.7255441251,2580
11.7344339889,2581
11.8222950748,2582
12.4537438056,2583
12.1326146388,2584
12.169265663,2585
12.3387856904,2586
12.2356501429,2587
11.8109052622,2588
11.9398400298,2589
12.2817044729,2590
12.4255892611,2591
12.2961323164,2592
12.4438869348,2593
12.1236579231,2594
12.2184182179,2595
12.6159856065,2596
12.0789263059,2597
12.4908294178,2598
12.6211393456,2599
12.0026285619,2600
11.9386972701,2601
11.3369292558,2602
11.4489433748,2603
11.4174065009,2604
11.2529551042,2605
11.9256083912,2606
12.2431173641,2607
12.389172991,2608
12.0229917619,2609
11.6464158063,2610
11.9040540961,2611
12.0108720241,2612
11.7968161523,2613
11.7768062165,2614
11.9632703035,2615
11.9181191583,2616
12.1251020886,2617
12.2428838973,2618
12.246755796,2619
12.1210442206,2620
12.1078996163,2621
12.1350234997,2622
12.351376016,2623
12.5343647263,2624
12.5193417151,2625
12.0936126007,2626
11.9616112633,2627
12.7975626834,2628
12.8065423464,2629
12.6189514775,2630
12.8467776059,2631
12.691638778,2632
12.5396062807,2633
12.8030586204,2634
12.0470113373,2635
12.1527552957,2636
12.048331369,2637
12.4546479618,2638
12.2403515829,2639
11.9882287393,2640
11.5057217082,2641
12.2469461684,2642
11.6109694787,2643
11.7641864278,2644
11.6213930287,2645
11.5040995782,2646
11.5784807702,2647
11.8664643266,2648
11.967039566,2649
11.8414945619,2650
11.8233469862,2651
12.7221111612,2652
12.4056166387,2653
12.3489338025,2654
12.7535153724,2655
12.5708810153,2656
12.6054579183,2657
12.5023755361,2658
12.5259162278,2659
12.6435120946,2660
12.6582294977,2661
12.6753424422,2662
12.5434574667,2663
12.4114759075,2664
12.5611094793,2665
12.4722148589,2666
12.0390554402,2667
12.1364107043,2668
12.1365663263,2669
12.5178666785,2670
12.1466865768,2671
12.1787871832,2672
12.2370133674,2673
12.2740608213,2674
11.9994340483,2675
12.1599393235,2676
12.2610002426,2677
12.4315997871,2678
12.4476789897,2679
12.5224308795,2680
12.6919303765,2681
12.6049468292,2682
12.8656586674,2683
12.5025592131,2684
12.6010099992,2685
12.4031127044,2686
12.5236504409,2687
12.3104552959,2688
12.2339609854,2689
12.7644224797,2690
12.1106593074,2691
11.8235644386,2692
12.2189918202,2693
11.8442608884,2694
12.1929179657,2695
12.1448962158,2696
12.1819261158,2697
12.1751232864,2698
12.1192544886,2699
12.0209652067,2700
12.0021370446,2701
11.63888918,2702
11.8241417438,2703
11.9633242177,2704
11.6846960277,2705
11.6847889317,2706
11.7538389474,2707
11.7697062988,2708
11.6498057845,2709
11.7426570289,2710
12.5279091893,2711
12.7124433265,2712
12.0304895163,2713
11.8545239373,2714
12.0415532136,2715
11.8591216777,2716
12.1127356269,2717
12.2465230752,2718
12.0241254049,2719
12.137230602,2720
11.8172833826,2721
12.0008192423,2722
11.9743835412,2723
11.7124522092,2724
11.7684143707,2725
11.8788107693,2726
12.1577829982,2727
12.0870245914,2728
11.9191992902,2729
11.8877198706,2730
11.6982391446,2731
11.7072903535,2732
12.0613730592,2733
11.9928787757,2734
11.7744902714,2735
11.9080375026,2736
11.7380806364,2737
11.7862506291,2738
11.9893558651,2739
11.8532314857,2740
11.8153311316,2741
11.9926343516,2742
11.9702391668,2743
11.9430173872,2744
11.9109369172,2745
11.7763074506,2746
11.9937100149,2747
11.8318110882,2748
11.7589266506,2749
11.7018675879,2750
11.7753006423,2751
12.2852900091,2752
11.9903625844,2753
12.3131154097,2754
11.7975668979,2755
11.3353390603,2756
11.1564362251,2757
11.2897296234,2758
11.9672662645,2759
11.6594845249,2760
11.8883030513,2761
11.9127024561,2762
12.3332524235,2763
11.9635670862,2764
12.6362330746,2765
11.8514072123,2766
11.2398759396,2767
11.7194226206,2768
11.7126355423,2769
11.8738717436,2770
11.6275424302,2771
11.6132906078,2772
11.9139627852,2773
11.9115769994,2774
11.6830685646,2775
11.9133528889,2776
11.8989814259,2777
11.6182169358,2778
11.6505606653,2779
11.6890191654,2780
11.4847282349,2781
11.444631077,2782
11.3846675205,2783
11.7213748761,2784
11.7718088829,2785
11.033714512,2786
11.7769057721,2787
11.1115136896,2788
11.9932665081,2789
11.4768645801,2790
11.591937634,2791
11.1410641926,2792
12.0861602441,2793
11.37064895,2794
11.6621603884,2795
11.4319880106,2796
12.2396834571,2797
11.6997493643,2798
11.7262438356,2799
11.2800992041,2800
11.6588804489,2801
11.8057169811,2802
11.9673174357,2803
11.8507188688,2804
11.6426699871,2805
11.2517738465,2806
11.9418038472,2807
11.8765381607,2808
11.810090021,2809
11.8068294135,2810
11.989185211,2811
11.9885465285,2812
11.8968293661,2813
11.9501099049,2814
11.5345117153,2815
12.4172852957,2816
11.9128102098,2817
11.7914836277,2818
11.9613049113,2819
11.812681248,2820
11.6313661135,2821
12.2456025167,2822
12.6303211279,2823
12.0608348436,2824
11.92684194,2825
11.7761340153,2826
11.8806003609,2827
12.3724882558,2828
12.2604824783,2829
12.3338827619,2830
12.1502772413,2831
12.427939115,2832
12.5101163316,2833
12.2953616403,2834
12.3087149292,2835
12.18960494,2836
12.0444881743,2837
11.9220597945,2838
12.0825529224,2839
12.1944037126,2840
12.2681219352,2841
12.3518655959,2842
11.9634201662,2843
12.130214179,2844
11.7219921188,2845
12.2717819699,2846
12.2133248534,2847
12.397357409,2848
12.2348814332,2849
12.5437159096,2850
12.3581511283,2851
12.4319306248,2852
12.3526884174,2853
11.8919672632,2854
12.2315952338,2855
12.2282300155,2856
12.1604921734,2857
12.2322974379,2858
11.6814139706,2859
11.785698072,2860
11.8829001276,2861
12.1820196746,2862
11.7799329353,2863
12.3944818581,2864
11.9403374596,2865
11.9851902729,2866
11.4296010585,2867
11.5846739784,2868
11.6368462606,2869
11.8936114749,2870
11.4879077031,2871
